item_idx,l0_before_ref,l0_after,changed
1654,52,46,True
1655,35,35,False
1656,51,58,True
1657,43,26,True
1658,54,2,True
1659,6,39,True
1660,13,4,True
1661,47,12,True
1662,61,55,True
1663,9,37,True
1664,8,14,True
1665,20,63,True
1666,34,16,True
1667,21,6,True
1668,10,10,False
1669,48,14,True
1670,5,3,True
1671,49,35,True
1672,2,53,True
1673,47,52,True
1674,47,52,True
1675,30,52,True
1676,55,54,True
1677,43,51,True
1678,52,46,True
1679,14,6,True
1680,27,41,True
1681,22,11,True
1682,55,54,True
1683,44,0,True
1684,50,0,True
1685,48,41,True
1686,25,47,True
1687,48,41,True
1688,48,41,True
1689,27,47,True
1690,62,62,False
1691,25,11,True
1692,48,41,True
1693,51,50,True
1694,46,24,True
1695,52,46,True
1696,9,22,True
1697,58,13,True
1698,38,38,False
1699,5,3,True
1700,37,21,True
1701,56,44,True
1702,27,43,True
1703,17,24,True
1704,56,3,True
1705,0,56,True
1706,36,30,True
1707,36,30,True
1708,36,30,True
1709,55,54,True
1710,61,55,True
1711,56,44,True
1712,52,46,True
1713,26,18,True
1714,1,59,True
1715,5,3,True
1716,41,42,True
1717,14,14,False
1718,12,45,True
1719,17,7,True
1720,15,20,True
1721,36,4,True
1722,1,1,False
1723,30,53,True
1724,30,50,True
1725,47,52,True
1726,30,27,True
1727,30,50,True
1728,4,26,True
1729,49,49,False
1730,50,53,True
1731,46,24,True
1732,39,2,True
1733,39,2,True
1734,39,2,True
1735,39,2,True
1736,30,49,True
1737,46,19,True
1738,39,2,True
1739,39,2,True
1740,35,30,True
1741,1,0,True
1742,33,27,True
1743,39,2,True
1744,40,57,True
1745,40,5,True
1746,49,49,False
1747,27,47,True
1748,40,48,True
1749,39,2,True
1750,40,57,True
1751,50,0,True
1752,45,2,True
1753,45,2,True
1754,47,52,True
1755,45,2,True
1756,51,50,True
1757,40,4,True
1758,6,38,True
1759,40,57,True
1760,40,57,True
1761,40,57,True
1762,55,54,True
1763,33,27,True
1764,33,27,True
1765,40,53,True
1766,49,49,False
1767,49,49,False
1768,20,43,True
1769,47,52,True
1770,40,57,True
1771,26,18,True
1772,33,2,True
1773,19,35,True
1774,33,27,True
1775,2,53,True
1776,39,2,True
1777,39,40,True
1778,55,54,True
1779,33,27,True
1780,39,2,True
1781,13,12,True
1782,8,48,True
1783,61,63,True
1784,61,55,True
1785,53,10,True
1786,20,43,True
1787,59,30,True
1788,5,3,True
1789,2,28,True
1790,5,3,True
1791,31,36,True
1792,46,5,True
1793,63,21,True
1794,13,13,False
1795,52,26,True
1796,34,51,True
1797,43,51,True
1798,10,8,True
1799,48,41,True
1800,49,25,True
1801,34,16,True
1802,9,37,True
1803,18,62,True
1804,49,49,False
1805,55,54,True
1806,26,53,True
1807,19,35,True
1808,43,51,True
1809,35,53,True
1810,52,46,True
1811,0,56,True
1812,43,59,True
1813,25,11,True
1814,38,38,False
1815,4,28,True
1816,9,29,True
1817,12,45,True
1818,62,42,True
1819,18,42,True
1820,42,42,False
1821,34,16,True
1822,52,48,True
1823,19,25,True
1824,36,53,True
1825,23,61,True
1826,36,23,True
1827,5,63,True
1828,62,42,True
1829,62,42,True
1830,42,42,False
1831,35,34,True
1832,34,3,True
1833,44,9,True
1834,34,16,True
1835,37,21,True
1836,59,17,True
1837,6,38,True
1838,4,26,True
1839,10,8,True
1840,49,49,False
1841,49,49,False
1842,49,49,False
1843,34,3,True
1844,9,37,True
1845,51,50,True
1846,29,29,False
1847,54,20,True
1848,13,32,True
1849,13,4,True
1850,5,3,True
1851,38,38,False
1852,24,17,True
1853,62,62,False
1854,23,3,True
1855,43,51,True
1856,13,4,True
1857,58,4,True
1858,44,9,True
1859,19,25,True
1860,20,41,True
1861,61,27,True
1862,28,30,True
1863,20,11,True
1864,49,49,False
1865,49,49,False
1866,8,48,True
1867,7,7,False
1868,16,23,True
1869,16,23,True
1870,46,24,True
1871,1,43,True
1872,48,40,True
1873,16,23,True
1874,10,8,True
1875,38,43,True
1876,35,35,False
1877,22,19,True
1878,35,57,True
1879,14,59,True
1880,58,29,True
1881,42,42,False
1882,23,7,True
1883,23,34,True
1884,23,61,True
1885,62,28,True
1886,6,10,True
1887,49,49,False
1888,49,47,True
1889,62,62,False
1890,42,42,False
1891,4,23,True
1892,48,41,True
1893,34,16,True
1894,54,53,True
1895,32,32,False
1896,13,4,True
1897,34,16,True
1898,13,0,True
1899,13,4,True
1900,18,41,True
1901,26,18,True
1902,61,55,True
1903,34,16,True
1904,49,49,False
1905,39,2,True
1906,41,60,True
1907,45,2,True
1908,49,49,False
1909,10,48,True
1910,23,34,True
1911,14,6,True
1912,54,20,True
1913,19,25,True
1914,13,13,False
1915,13,4,True
1916,29,40,True
1917,34,16,True
1918,3,31,True
1919,3,31,True
1920,5,3,True
1921,4,45,True
1922,53,10,True
1923,33,27,True
1924,61,45,True
1925,3,31,True
1926,63,36,True
1927,36,30,True
1928,11,36,True
1929,63,5,True
1930,36,36,False
1931,3,31,True
1932,50,0,True
1933,63,36,True
1934,3,31,True
1935,57,30,True
1936,58,0,True
1937,63,36,True
1938,12,0,True
1939,3,31,True
1940,50,0,True
1941,50,0,True
1942,63,36,True
1943,36,36,False
1944,50,0,True
1945,50,0,True
1946,50,0,True
1947,3,31,True
1948,36,18,True
1949,36,56,True
1950,57,36,True
1951,63,36,True
1952,63,36,True
1953,63,36,True
1954,36,16,True
1955,57,30,True
1956,24,6,True
1957,17,14,True
1958,51,50,True
1959,34,16,True
1960,5,3,True
1961,44,9,True
1962,31,58,True
1963,17,14,True
1964,21,36,True
1965,45,1,True
1966,32,32,False
1967,61,55,True
1968,0,56,True
1969,53,50,True
1970,1,1,False
1971,34,16,True
1972,5,3,True
1973,60,22,True
1974,43,12,True
1975,36,30,True
1976,17,14,True
1977,51,50,True
1978,3,49,True
1979,44,9,True
1980,6,39,True
1981,11,13,True
1982,38,38,False
1983,5,3,True
1984,61,15,True
1985,21,16,True
1986,51,50,True
1987,13,4,True
1988,57,60,True
1989,3,31,True
1990,41,60,True
1991,57,4,True
1992,5,63,True
1993,41,60,True
1994,29,40,True
1995,4,26,True
1996,4,30,True
1997,38,38,False
1998,50,0,True
1999,27,47,True
2000,20,43,True
2001,22,41,True
2002,22,19,True
2003,22,41,True
2004,54,20,True
2005,54,20,True
2006,5,28,True
2007,5,3,True
2008,37,11,True
2009,4,26,True
2010,59,17,True
2011,43,28,True
2012,44,29,True
2013,41,45,True
2014,26,45,True
2015,45,27,True
2016,62,34,True
2017,32,32,False
2018,19,35,True
2019,25,55,True
2020,30,50,True
2021,10,19,True
2022,49,49,False
2023,52,46,True
2024,0,56,True
2025,36,30,True
2026,16,23,True
2027,34,16,True
2028,35,33,True
2029,58,52,True
2030,0,56,True
2031,46,24,True
2032,11,5,True
2033,31,58,True
2034,27,8,True
2035,14,6,True
2036,21,63,True
2037,33,40,True
2038,46,24,True
2039,24,59,True
2040,44,9,True
2041,24,38,True
2042,32,26,True
2043,45,2,True
2044,11,36,True
2045,58,13,True
2046,9,37,True
2047,20,43,True
2048,12,45,True
2049,48,41,True
2050,57,63,True
2051,58,29,True
2052,56,16,True
2053,34,16,True
2054,13,4,True
2055,7,16,True
2056,58,29,True
2057,44,9,True
2058,61,37,True
2059,13,4,True
2060,13,4,True
2061,13,32,True
2062,59,17,True
2063,34,16,True
2064,34,16,True
2065,0,56,True
2066,0,56,True
2067,34,23,True
2068,0,56,True
2069,34,38,True
2070,24,59,True
2071,52,46,True
2072,24,59,True
2073,56,44,True
2074,5,3,True
2075,9,37,True
2076,14,1,True
2077,13,26,True
2078,13,4,True
2079,59,16,True
2080,38,38,False
2081,4,26,True
2082,0,56,True
2083,4,28,True
2084,4,26,True
2085,46,24,True
2086,12,32,True
2087,25,19,True
2088,44,9,True
2089,28,33,True
2090,50,0,True
2091,7,7,False
2092,14,6,True
2093,24,59,True
2094,21,36,True
2095,28,28,False
2096,0,59,True
2097,50,0,True
2098,38,38,False
2099,33,27,True
2100,38,38,False
2101,25,28,True
2102,38,38,False
2103,59,17,True
2104,10,8,True
2105,43,63,True
2106,59,17,True
2107,59,17,True
2108,59,17,True
2109,37,21,True
2110,37,21,True
2111,62,62,False
2112,10,32,True
2113,43,12,True
2114,37,21,True
2115,0,56,True
2116,38,38,False
2117,14,26,True
2118,13,4,True
2119,13,38,True
2120,63,36,True
2121,63,36,True
2122,5,28,True
2123,14,6,True
2124,59,17,True
2125,43,51,True
2126,36,30,True
2127,59,17,True
2128,63,35,True
2129,24,9,True
2130,14,6,True
2131,28,33,True
2132,14,60,True
2133,42,42,False
2134,42,42,False
2135,62,62,False
2136,14,6,True
2137,43,63,True
2138,62,62,False
2139,63,36,True
2140,30,52,True
2141,44,9,True
2142,44,9,True
2143,13,4,True
2144,23,34,True
2145,42,42,False
2146,62,62,False
2147,62,62,False
2148,43,51,True
2149,8,25,True
2150,9,37,True
2151,62,42,True
2152,28,62,True
2153,43,52,True
2154,42,42,False
2155,62,62,False
2156,36,30,True
2157,42,61,True
2158,52,46,True
2159,38,39,True
2160,17,0,True
2161,0,56,True
2162,0,21,True
2163,26,56,True
2164,4,56,True
2165,5,6,True
2166,44,56,True
2167,0,56,True
2168,4,35,True
2169,9,37,True
2170,0,56,True
2171,49,50,True
2172,42,42,False
2173,62,62,False
2174,23,34,True
2175,46,62,True
2176,62,62,False
2177,23,34,True
2178,22,19,True
2179,61,55,True
2180,26,18,True
2181,55,54,True
2182,12,45,True
2183,52,46,True
2184,5,63,True
2185,42,62,True
2186,24,59,True
2187,28,24,True
2188,52,46,True
2189,34,16,True
2190,35,30,True
2191,16,24,True
2192,34,16,True
2193,3,31,True
2194,36,30,True
2195,5,3,True
2196,43,38,True
2197,25,11,True
2198,24,59,True
2199,24,59,True
2200,42,42,False
2201,19,25,True
2202,63,36,True
2203,55,45,True
2204,40,7,True
2205,30,50,True
2206,39,2,True
2207,45,40,True
2208,39,61,True
2209,50,0,True
2210,50,0,True
2211,30,2,True
2212,50,0,True
2213,60,22,True
2214,21,54,True
2215,55,54,True
2216,2,53,True
2217,46,3,True
2218,33,27,True
2219,55,57,True
2220,2,57,True
2221,33,27,True
2222,8,48,True
2223,10,8,True
2224,55,35,True
2225,10,18,True
2226,38,39,True
2227,5,63,True
2228,1,15,True
2229,13,4,True
2230,46,24,True
2231,51,50,True
2232,43,51,True
2233,58,17,True
2234,16,48,True
2235,11,41,True
2236,11,5,True
2237,9,31,True
2238,5,3,True
2239,61,55,True
2240,14,6,True
2241,24,46,True
2242,48,41,True
2243,22,19,True
2244,29,31,True
2245,36,30,True
2246,41,60,True
2247,41,60,True
2248,34,57,True
2249,41,60,True
2250,20,43,True
2251,56,44,True
2252,9,37,True
2253,11,30,True
2254,45,63,True
2255,56,44,True
2256,56,44,True
2257,31,44,True
2258,4,26,True
2259,13,13,False
2260,5,3,True
2261,32,32,False
2262,12,45,True
2263,18,42,True
2264,18,42,True
2265,35,30,True
2266,35,30,True
2267,0,56,True
2268,28,33,True
2269,4,56,True
2270,0,56,True
2271,50,0,True
2272,44,9,True
2273,38,38,False
2274,13,4,True
2275,47,48,True
2276,40,62,True
2277,62,7,True
2278,51,50,True
2279,30,52,True
2280,7,7,False
2281,7,53,True
2282,27,47,True
2283,30,52,True
2284,54,20,True
2285,15,15,False
2286,1,1,False
2287,1,1,False
2288,1,1,False
2289,38,38,False
2290,55,54,True
2291,55,54,True
2292,55,54,True
2293,19,35,True
2294,19,54,True
2295,39,2,True
2296,35,25,True
2297,60,22,True
2298,16,23,True
2299,49,49,False
2300,39,2,True
2301,3,41,True
2302,3,31,True
2303,51,50,True
2304,32,53,True
2305,8,39,True
2306,29,40,True
2307,30,40,True
2308,48,41,True
2309,41,29,True
2310,29,7,True
2311,29,40,True
2312,50,5,True
2313,58,5,True
2314,33,5,True
2315,57,60,True
2316,57,60,True
2317,3,31,True
2318,41,60,True
2319,3,40,True
2320,41,60,True
2321,29,54,True
2322,11,5,True
2323,11,43,True
2324,57,60,True
2325,26,54,True
2326,55,47,True
2327,18,42,True
2328,62,42,True
2329,41,60,True
2330,30,40,True
2331,26,5,True
2332,29,40,True
2333,54,20,True
2334,33,54,True
2335,51,50,True
2336,22,41,True
2337,49,49,False
2338,55,54,True
2339,0,56,True
2340,62,62,False
2341,55,54,True
2342,58,54,True
2343,33,27,True
2344,10,8,True
2345,23,33,True
2346,42,42,False
2347,10,35,True
2348,49,8,True
2349,28,33,True
2350,55,33,True
2351,52,46,True
2352,6,37,True
2353,55,54,True
2354,51,50,True
2355,29,40,True
2356,58,40,True
2357,15,60,True
2358,45,35,True
2359,15,9,True
2360,15,15,False
2361,2,53,True
2362,15,53,True
2363,47,45,True
2364,60,22,True
2365,55,54,True
2366,19,25,True
2367,48,11,True
2368,10,8,True
2369,7,7,False
2370,42,42,False
2371,23,34,True
2372,30,49,True
2373,49,49,False
2374,55,53,True
2375,9,33,True
2376,5,23,True
2377,12,45,True
2378,16,23,True
2379,23,34,True
2380,4,26,True
2381,28,33,True
2382,59,17,True
2383,4,23,True
2384,63,36,True
2385,57,5,True
2386,63,36,True
2387,63,30,True
2388,2,8,True
2389,41,60,True
2390,41,10,True
2391,48,41,True
2392,56,44,True
2393,17,14,True
2394,56,44,True
2395,38,62,True
2396,56,44,True
2397,59,17,True
2398,42,42,False
2399,58,29,True
2400,62,62,False
2401,35,18,True
2402,23,34,True
2403,59,17,True
2404,2,54,True
2405,16,23,True
2406,23,34,True
2407,5,3,True
2408,50,0,True
2409,5,3,True
2410,22,28,True
2411,49,49,False
2412,42,61,True
2413,6,56,True
2414,47,22,True
2415,46,24,True
2416,20,11,True
2417,53,10,True
2418,0,56,True
2419,23,54,True
2420,33,27,True
2421,23,54,True
2422,16,23,True
2423,62,61,True
2424,18,35,True
2425,40,17,True
2426,44,38,True
2427,12,21,True
2428,42,61,True
2429,55,54,True
2430,51,50,True
2431,60,57,True
2432,32,32,False
2433,48,41,True
2434,48,25,True
2435,10,14,True
2436,27,11,True
2437,62,62,False
2438,32,9,True
2439,44,40,True
2440,51,50,True
2441,23,34,True
2442,50,0,True
2443,0,35,True
2444,34,4,True
2445,50,0,True
2446,9,63,True
2447,49,49,False
2448,0,56,True
2449,31,17,True
2450,42,42,False
2451,16,30,True
2452,23,34,True
2453,42,42,False
2454,42,61,True
2455,9,21,True
2456,18,29,True
2457,63,29,True
2458,19,35,True
2459,0,56,True
2460,0,56,True
2461,62,62,False
2462,35,35,False
2463,27,47,True
2464,8,19,True
2465,16,23,True
2466,25,51,True
2467,47,52,True
2468,61,55,True
2469,52,49,True
2470,40,36,True
2471,59,51,True
2472,32,36,True
2473,31,32,True
2474,29,63,True
2475,3,40,True
2476,61,55,True
2477,57,31,True
2478,52,46,True
2479,41,60,True
2480,5,63,True
2481,34,16,True
2482,61,3,True
2483,5,63,True
2484,28,33,True
2485,5,3,True
2486,21,30,True
2487,44,30,True
2488,44,60,True
2489,21,61,True
2490,21,56,True
2491,4,46,True
2492,5,63,True
2493,21,24,True
2494,21,50,True
2495,45,55,True
2496,20,43,True
2497,29,40,True
2498,49,49,False
2499,10,8,True
2500,10,8,True
2501,49,49,False
2502,50,0,True
2503,34,16,True
2504,24,61,True
2505,0,56,True
2506,16,36,True
2507,16,23,True
2508,52,24,True
2509,33,27,True
2510,4,26,True
2511,53,10,True
2512,24,59,True
2513,10,8,True
2514,10,8,True
2515,2,24,True
2516,13,4,True
2517,44,9,True
2518,24,59,True
2519,32,32,False
2520,34,55,True
2521,51,20,True
2522,35,30,True
2523,9,37,True
2524,62,20,True
2525,42,61,True
2526,47,62,True
2527,7,4,True
2528,58,29,True
2529,12,45,True
2530,45,2,True
2531,29,40,True
2532,61,55,True
2533,0,14,True
2534,34,16,True
2535,9,37,True
2536,61,38,True
2537,58,29,True
2538,43,15,True
2539,23,34,True
2540,26,18,True
2541,23,34,True
2542,44,54,True
2543,43,51,True
2544,49,49,False
2545,41,56,True
2546,44,9,True
2547,42,42,False
2548,60,22,True
2549,14,6,True
2550,58,34,True
2551,33,27,True
2552,58,13,True
2553,1,1,False
2554,37,21,True
2555,59,17,True
2556,5,3,True
2557,16,23,True
2558,35,35,False
2559,37,21,True
2560,52,49,True
2561,13,19,True
2562,4,3,True
2563,37,3,True
2564,45,2,True
2565,53,10,True
2566,47,57,True
2567,24,58,True
2568,4,56,True
2569,13,4,True
2570,62,62,False
2571,14,32,True
2572,9,37,True
2573,31,50,True
2574,62,62,False
2575,62,62,False
2576,61,34,True
2577,37,21,True
2578,51,50,True
2579,13,4,True
2580,0,56,True
2581,38,38,False
2582,36,30,True
2583,38,38,False
2584,17,14,True
2585,3,18,True
2586,41,60,True
2587,18,31,True
2588,29,40,True
2589,3,55,True
2590,3,40,True
2591,14,6,True
2592,14,6,True
2593,14,6,True
2594,24,59,True
2595,23,61,True
2596,19,12,True
2597,14,6,True
2598,62,28,True
2599,15,15,False
2600,54,20,True
2601,56,36,True
2602,0,56,True
2603,52,46,True
2604,5,3,True
2605,5,3,True
2606,46,24,True
2607,24,9,True
2608,63,36,True
2609,9,37,True
2610,19,37,True
2611,60,23,True
2612,31,46,True
2613,40,11,True
2614,50,0,True
2615,18,42,True
2616,51,22,True
2617,19,35,True
2618,34,16,True
2619,52,46,True
2620,62,62,False
2621,52,46,True
2622,23,62,True
2623,25,62,True
2624,48,41,True
2625,60,22,True
2626,48,47,True
2627,49,49,False
2628,55,54,True
2629,52,3,True
2630,52,46,True
2631,35,35,False
2632,45,7,True
2633,44,13,True
2634,61,55,True
2635,14,6,True
2636,10,48,True
2637,45,2,True
2638,26,41,True
2639,26,18,True
2640,51,29,True
2641,4,26,True
2642,14,6,True
2643,16,23,True
2644,0,13,True
2645,0,33,True
2646,16,23,True
2647,16,33,True
2648,59,17,True
2649,9,37,True
2650,28,33,True
2651,34,16,True
2652,11,5,True
2653,19,25,True
2654,13,21,True
2655,31,16,True
2656,34,16,True
2657,13,13,False
2658,55,54,True
2659,55,54,True
2660,50,0,True
2661,56,20,True
2662,56,44,True
2663,56,44,True
2664,56,44,True
2665,56,44,True
2666,14,12,True
2667,46,24,True
2668,17,14,True
2669,59,46,True
2670,17,14,True
2671,4,14,True
2672,52,10,True
2673,0,56,True
2674,17,14,True
2675,5,16,True
2676,17,14,True
2677,17,16,True
2678,55,54,True
2679,61,55,True
2680,23,34,True
2681,24,59,True
2682,13,4,True
2683,58,13,True
2684,13,4,True
2685,45,20,True
2686,4,26,True
2687,14,37,True
2688,55,54,True
2689,20,43,True
2690,43,51,True
2691,55,54,True
2692,43,51,True
2693,43,51,True
2694,2,51,True
2695,46,57,True
2696,24,59,True
2697,30,50,True
2698,38,38,False
2699,46,24,True
2700,14,9,True
2701,14,45,True
2702,62,62,False
2703,23,37,True
2704,52,37,True
2705,61,4,True
2706,5,3,True
2707,47,51,True
2708,14,6,True
2709,11,24,True
2710,54,53,True
2711,52,51,True
2712,16,23,True
2713,24,59,True
2714,0,35,True
2715,16,23,True
2716,14,6,True
2717,43,51,True
2718,5,59,True
2719,43,51,True
2720,14,6,True
2721,46,24,True
2722,58,13,True
2723,61,55,True
2724,14,51,True
2725,60,17,True
2726,60,22,True
2727,60,22,True
2728,35,35,False
2729,60,22,True
2730,13,4,True
2731,58,29,True
2732,61,55,True
2733,54,20,True
2734,34,16,True
2735,13,4,True
2736,28,57,True
2737,23,34,True
2738,5,3,True
2739,13,4,True
2740,1,0,True
2741,63,19,True
2742,1,17,True
2743,46,24,True
2744,17,14,True
2745,1,1,False
2746,17,14,True
2747,46,16,True
2748,1,1,False
2749,25,16,True
2750,23,34,True
2751,5,3,True
2752,58,13,True
2753,9,37,True
2754,30,53,True
2755,30,40,True
2756,8,48,True
2757,8,39,True
2758,39,5,True
2759,37,21,True
2760,12,45,True
2761,62,62,False
2762,35,19,True
2763,22,19,True
2764,8,48,True
2765,54,20,True
2766,31,30,True
2767,31,58,True
2768,24,59,True
2769,10,19,True
2770,6,23,True
2771,2,53,True
2772,18,35,True
2773,5,3,True
2774,5,3,True
2775,37,21,True
2776,16,3,True
2777,35,42,True
2778,33,27,True
2779,19,36,True
2780,62,62,False
2781,0,56,True
2782,37,21,True
2783,47,53,True
2784,40,38,True
2785,4,56,True
2786,8,37,True
2787,12,45,True
2788,5,3,True
2789,58,13,True
2790,19,31,True
2791,23,3,True
2792,4,23,True
2793,34,16,True
2794,58,2,True
2795,44,9,True
2796,10,8,True
2797,2,53,True
2798,27,47,True
2799,30,50,True
2800,20,43,True
2801,52,46,True
2802,46,24,True
2803,61,55,True
2804,46,24,True
2805,31,58,True
2806,31,58,True
2807,32,19,True
2808,63,19,True
2809,54,20,True
2810,31,58,True
2811,31,58,True
2812,34,11,True
2813,47,55,True
2814,53,10,True
2815,39,45,True
2816,48,11,True
2817,18,42,True
2818,2,42,True
2819,62,37,True
2820,35,25,True
2821,57,63,True
2822,57,40,True
2823,3,31,True
2824,41,60,True
2825,0,18,True
2826,8,52,True
2827,33,60,True
2828,32,34,True
2829,0,56,True
2830,24,59,True
2831,16,23,True
2832,62,62,False
2833,4,26,True
2834,14,6,True
2835,19,42,True
2836,62,62,False
2837,42,42,False
2838,62,62,False
2839,62,42,True
2840,17,4,True
2841,62,62,False
2842,34,51,True
2843,16,23,True
2844,61,55,True
2845,23,34,True
2846,5,3,True
2847,4,23,True
2848,63,8,True
2849,31,52,True
2850,24,59,True
2851,13,4,True
2852,16,23,True
2853,14,59,True
2854,52,46,True
2855,5,63,True
2856,22,19,True
2857,28,28,False
2858,2,30,True
2859,19,35,True
2860,18,31,True
2861,9,37,True
2862,3,31,True
2863,14,22,True
2864,38,38,False
2865,49,49,False
2866,58,29,True
2867,57,60,True
2868,55,47,True
2869,49,49,False
2870,53,10,True
2871,29,40,True
2872,29,40,True
2873,29,40,True
2874,41,60,True
2875,41,60,True
2876,3,5,True
2877,57,41,True
2878,26,60,True
2879,29,40,True
2880,41,41,False
2881,3,53,True
2882,11,5,True
2883,62,62,False
2884,18,57,True
2885,53,10,True
2886,62,42,True
2887,1,16,True
2888,44,9,True
2889,13,4,True
2890,59,4,True
2891,49,50,True
2892,57,24,True
2893,9,37,True
2894,14,6,True
2895,38,1,True
2896,0,56,True
2897,14,6,True
2898,42,42,False
2899,50,0,True
2900,61,55,True
2901,24,59,True
2902,49,27,True
2903,21,14,True
2904,42,42,False
2905,60,54,True
2906,51,0,True
2907,51,46,True
2908,1,1,False
2909,35,42,True
2910,25,62,True
2911,11,5,True
2912,11,5,True
2913,54,5,True
2914,50,31,True
2915,29,49,True
2916,3,31,True
2917,63,36,True
2918,32,8,True
2919,17,14,True
2920,22,19,True
2921,17,14,True
2922,10,8,True
2923,1,1,False
2924,44,9,True
2925,32,59,True
2926,44,9,True
2927,63,6,True
2928,52,16,True
2929,7,7,False
2930,43,12,True
2931,46,13,True
2932,34,16,True
2933,44,9,True
2934,34,16,True
2935,48,41,True
2936,10,8,True
2937,54,20,True
2938,27,47,True
2939,50,0,True
2940,3,31,True
2941,29,40,True
2942,58,56,True
2943,14,6,True
2944,7,7,False
2945,28,29,True
2946,24,59,True
2947,3,31,True
2948,36,30,True
2949,58,29,True
2950,58,29,True
2951,57,47,True
2952,63,36,True
2953,57,22,True
2954,44,29,True
2955,63,36,True
2956,39,58,True
2957,21,16,True
2958,13,4,True
2959,52,24,True
2960,57,39,True
2961,3,31,True
2962,3,31,True
2963,1,58,True
2964,29,31,True
2965,56,44,True
2966,56,44,True
2967,56,44,True
2968,51,50,True
2969,51,24,True
2970,9,37,True
2971,14,6,True
2972,32,32,False
2973,6,39,True
2974,32,32,False
2975,32,32,False
2976,44,29,True
2977,9,37,True
2978,9,37,True
2979,56,44,True
2980,34,59,True
2981,11,29,True
2982,38,38,False
2983,58,13,True
2984,59,17,True
2985,56,16,True
2986,35,25,True
2987,2,53,True
2988,61,55,True
2989,41,60,True
2990,3,31,True
2991,11,5,True
2992,29,40,True
2993,29,40,True
2994,30,50,True
2995,55,54,True
2996,30,37,True
2997,35,18,True
2998,30,50,True
2999,12,45,True
3000,63,36,True
3001,14,6,True
3002,45,2,True
3003,46,24,True
3004,3,31,True
3005,35,28,True
3006,18,62,True
3007,49,50,True
3008,47,12,True
3009,49,49,False
3010,52,24,True
3011,34,16,True
3012,61,55,True
3013,29,60,True
3014,29,40,True
3015,4,26,True
3016,39,2,True
3017,45,2,True
3018,34,16,True
3019,46,24,True
3020,46,24,True
3021,55,19,True
3022,37,21,True
3023,10,8,True
3024,42,45,True
3025,62,28,True
3026,4,17,True
3027,2,57,True
3028,0,56,True
3029,0,56,True
3030,0,56,True
3031,13,16,True
3032,17,16,True
3033,12,45,True
3034,34,16,True
3035,18,53,True
3036,24,38,True
3037,60,13,True
3038,61,55,True
3039,14,6,True
3040,13,4,True
3041,33,62,True
3042,59,17,True
3043,4,26,True
3044,14,26,True
3045,4,26,True
3046,59,26,True
3047,38,38,False
3048,4,56,True
3049,58,63,True
3050,58,63,True
3051,9,37,True
3052,4,13,True
3053,4,26,True
3054,61,55,True
3055,37,21,True
3056,59,17,True
3057,59,26,True
3058,4,17,True
3059,4,26,True
3060,4,1,True
3061,0,26,True
3062,17,56,True
3063,38,38,False
3064,9,37,True
3065,28,33,True
3066,4,26,True
3067,59,17,True
3068,21,50,True
3069,13,4,True
3070,13,4,True
3071,13,4,True
3072,42,62,True
3073,0,56,True
3074,16,23,True
3075,4,17,True
3076,16,23,True
3077,4,23,True
3078,16,23,True
3079,61,55,True
3080,61,55,True
3081,52,26,True
3082,46,32,True
3083,48,54,True
3084,23,45,True
3085,42,42,False
3086,52,46,True
3087,42,42,False
3088,62,62,False
3089,23,34,True
3090,62,42,True
3091,62,62,False
3092,42,42,False
3093,62,42,True
3094,32,9,True
3095,39,2,True
3096,10,8,True
3097,49,49,False
3098,26,18,True
3099,44,9,True
3100,61,9,True
3101,17,9,True
3102,33,27,True
3103,38,38,False
3104,13,4,True
3105,58,13,True
3106,51,1,True
3107,51,19,True
3108,30,61,True
3109,30,0,True
3110,20,43,True
3111,46,63,True
3112,11,31,True
3113,10,8,True
3114,10,8,True
3115,49,49,False
3116,2,53,True
3117,49,33,True
3118,39,2,True
3119,47,52,True
3120,45,2,True
3121,39,53,True
3122,40,57,True
3123,53,10,True
3124,26,18,True
3125,11,10,True
3126,33,27,True
3127,40,57,True
3128,31,53,True
3129,53,9,True
3130,8,48,True
3131,49,48,True
3132,8,48,True
3133,49,49,False
3134,55,54,True
3135,39,2,True
3136,7,7,False
3137,22,31,True
3138,25,48,True
3139,46,2,True
3140,19,34,True
3141,19,25,True
3142,42,42,False
3143,13,23,True
3144,18,53,True
3145,53,0,True
3146,5,59,True
3147,18,35,True
3148,24,59,True
3149,44,9,True
3150,20,43,True
3151,41,10,True
3152,13,4,True
3153,38,38,False
3154,3,31,True
3155,54,20,True
3156,12,45,True
3157,32,32,False
3158,61,55,True
3159,58,13,True
3160,26,18,True
3161,61,55,True
3162,62,62,False
3163,52,46,True
3164,5,3,True
3165,38,38,False
3166,38,38,False
3167,59,37,True
3168,7,27,True
3169,49,49,False
3170,62,62,False
3171,23,18,True
3172,38,38,False
3173,62,62,False
3174,62,62,False
3175,62,62,False
3176,40,45,True
3177,46,0,True
3178,15,18,True
3179,63,36,True
3180,23,34,True
3181,60,22,True
3182,2,57,True
3183,22,28,True
3184,56,63,True
3185,38,38,False
3186,7,7,False
3187,47,52,True
3188,46,24,True
3189,55,54,True
3190,61,55,True
3191,49,49,False
3192,25,48,True
3193,59,61,True
3194,2,44,True
3195,57,60,True
3196,57,60,True
3197,52,46,True
3198,38,38,False
3199,38,38,False
3200,16,4,True
3201,10,8,True
3202,7,7,False
3203,59,49,True
3204,50,3,True
3205,31,62,True
3206,9,51,True
